,winner,point_difference,result,name,team_seed,win,higher_or_lower_seed,index,year_x,Name,BLKPG,STPG,APG,AST_TO,_3pm,_3pa,_2pm,_2pa,_2p_perc,PTS,FG_perc,_3p_perc,FT_perc,year_y,ORPG,DRPG,RPG,other_team_seed
2235,8,1,1,Ole Miss,9,0,0,93,2002,Ole Miss,1.87,7.33,13.8,0.9,7.5,19.0,499.0,973.0,0.513,72.5,0.465,0.386,0.738,2002,10.6,22.7,33.3,8
2236,12,7,2,Miami (FL),5,0,1,94,2002,Miami,6.0,9.1,16.6,1.15,7.4,21.0,565.0,1174.0,0.481,74.7,0.433,0.348,0.77,2002,12.0,24.6,36.6,12
2237,12,7,2,Missouri,12,1,0,95,2002,Missouri,4.38,7.41,14.9,1.06,9.2,23.0,626.0,1257.0,0.498,79.5,0.458,0.391,0.693,2002,14.8,23.7,38.5,5
2238,4,9,1,Ohio State,4,1,1,96,2002,Ohio State,2.27,5.97,15.2,1.13,5.6,15.0,604.0,1141.0,0.529,74.2,0.49,0.386,0.674,2002,10.9,22.1,33.0,13
2239,4,9,1,Davidson,13,0,0,97,2002,Davidson,3.6,6.77,15.6,0.99,8.2,23.0,506.0,1034.0,0.489,70.9,0.435,0.355,0.685,2002,11.8,26.7,38.5,4
2240,11,5,2,Gonzaga,6,0,1,98,2002,Gonzaga,3.47,5.72,16.0,1.14,7.2,18.0,658.0,1278.0,0.515,81.6,0.478,0.397,0.731,2002,12.6,28.9,41.5,11
2241,11,5,2,Wyoming,11,1,0,99,2002,Wyoming,4.0,7.0,13.5,0.93,4.3,14.0,618.0,1215.0,0.509,75.6,0.456,0.301,0.698,2002,12.9,27.3,40.2,6
2242,3,11,1,Arizona,3,1,1,100,2002,Arizona,2.84,6.42,15.7,1.09,7.7,20.0,629.0,1249.0,0.504,83.0,0.462,0.38,0.73,2002,12.6,25.1,37.7,14
2243,3,11,1,UCSB,14,0,0,101,2002,UC Santa Barbara,2.7,5.47,14.5,1.05,6.2,16.0,481.0,1010.0,0.476,66.2,0.449,0.392,0.756,2002,9.7,25.3,35.0,3
2244,7,3,1,Xavier,7,1,1,102,2002,Xavier,4.4,6.67,12.7,0.94,6.2,17.0,547.0,1107.0,0.494,72.7,0.451,0.358,0.718,2002,12.2,24.8,37.0,10
2245,7,3,1,Hawaii,10,0,0,103,2002,Hawai'i,3.44,6.97,16.8,1.37,7.3,19.0,562.0,1144.0,0.491,72.2,0.453,0.382,0.685,2002,10.3,23.1,33.4,7
2246,2,13,1,Oklahoma,2,1,1,104,2002,Oklahoma,3.94,9.26,14.5,1.17,6.8,19.0,670.0,1384.0,0.484,78.2,0.447,0.359,0.76,2002,15.2,24.8,40.0,15
2247,2,13,1,UIC,15,0,0,105,2002,UIC,1.39,5.79,13.8,1.07,7.5,18.0,597.0,1299.0,0.46,73.9,0.445,0.412,0.653,2002,12.4,22.2,34.7,2
2248,8,7,2,Cincinnati,1,0,1,106,2002,Cincinnati,4.3,4.85,13.3,1.11,5.8,16.0,708.0,1398.0,0.506,77.2,0.466,0.359,0.707,2002,13.0,26.4,39.4,8
2249,8,7,2,UCLA,8,1,0,107,2002,UCLA,2.67,5.37,14.3,0.94,6.8,17.0,599.0,1189.0,0.504,73.9,0.475,0.406,0.682,2002,11.5,24.6,36.1,1
2250,12,8,2,Missouri,12,1,0,108,2002,Missouri,4.38,7.41,14.9,1.06,9.2,23.0,626.0,1257.0,0.498,79.5,0.458,0.391,0.693,2002,14.8,23.7,38.5,4
2251,12,8,2,Ohio State,4,0,1,109,2002,Ohio State,2.27,5.97,15.2,1.13,5.6,15.0,604.0,1141.0,0.529,74.2,0.49,0.386,0.674,2002,10.9,22.1,33.0,12
2252,3,8,1,Wyoming,11,0,0,110,2002,Wyoming,4.0,7.0,13.5,0.93,4.3,14.0,618.0,1215.0,0.509,75.6,0.456,0.301,0.698,2002,12.9,27.3,40.2,3
2253,3,8,1,Arizona,3,1,1,111,2002,Arizona,2.84,6.42,15.7,1.09,7.7,20.0,629.0,1249.0,0.504,83.0,0.462,0.38,0.73,2002,12.6,25.1,37.7,11
2254,2,5,1,Xavier,7,0,0,112,2002,Xavier,4.4,6.67,12.7,0.94,6.2,17.0,547.0,1107.0,0.494,72.7,0.451,0.358,0.718,2002,12.2,24.8,37.0,2
2255,2,5,1,Oklahoma,2,1,1,113,2002,Oklahoma,3.94,9.26,14.5,1.17,6.8,19.0,670.0,1384.0,0.484,78.2,0.447,0.359,0.76,2002,15.2,24.8,40.0,7
2256,12,4,2,UCLA,8,0,1,114,2002,UCLA,2.67,5.37,14.3,0.94,6.8,17.0,599.0,1189.0,0.504,73.9,0.475,0.406,0.682,2002,11.5,24.6,36.1,12
2257,12,4,2,Missouri,12,1,0,115,2002,Missouri,4.38,7.41,14.9,1.06,9.2,23.0,626.0,1257.0,0.498,79.5,0.458,0.391,0.693,2002,14.8,23.7,38.5,8
2258,2,1,1,Arizona,3,0,0,116,2002,Arizona,2.84,6.42,15.7,1.09,7.7,20.0,629.0,1249.0,0.504,83.0,0.462,0.38,0.73,2002,12.6,25.1,37.7,2
2259,2,1,1,Oklahoma,2,1,1,117,2002,Oklahoma,3.94,9.26,14.5,1.17,6.8,19.0,670.0,1384.0,0.484,78.2,0.447,0.359,0.76,2002,15.2,24.8,40.0,3
2260,2,10,1,Missouri,12,0,0,118,2002,Missouri,4.38,7.41,14.9,1.06,9.2,23.0,626.0,1257.0,0.498,79.5,0.458,0.391,0.693,2002,14.8,23.7,38.5,2
2261,2,10,1,Oklahoma,2,1,1,119,2002,Oklahoma,3.94,9.26,14.5,1.17,6.8,19.0,670.0,1384.0,0.484,78.2,0.447,0.359,0.76,2002,15.2,24.8,40.0,12
2262,1,0,0,Maryland,1,9999,9999,120,2002,Maryland,6.27,8.4,20.4,1.48,6.0,16.0,733.0,1404.0,0.522,85.3,0.483,0.37,0.71,2002,13.5,28.1,41.6,1
2263,1,0,0,Kansas,1,9999,9999,121,2002,Kansas,5.75,10.03,21.3,1.29,6.1,15.0,908.0,1698.0,0.535,92.0,0.511,0.422,0.718,2002,15.0,28.9,43.9,1
2264,5,3,2,Oklahoma,2,0,1,122,2002,Oklahoma,3.94,9.26,14.5,1.17,6.8,19.0,670.0,1384.0,0.484,78.2,0.447,0.359,0.76,2002,15.2,24.8,40.0,5
2265,5,3,2,Indiana,5,1,0,123,2002,Indiana,5.55,6.87,14.6,1.1,7.2,18.0,544.0,1132.0,0.481,70.2,0.452,0.394,0.709,2002,11.3,24.5,35.9,2
2266,1,4,1,Maryland,1,1,1,124,2002,Maryland,6.27,8.4,20.4,1.48,6.0,16.0,733.0,1404.0,0.522,85.3,0.483,0.37,0.71,2002,13.5,28.1,41.6,5
2267,1,4,1,Indiana,5,0,0,125,2002,Indiana,5.55,6.87,14.6,1.1,7.2,18.0,544.0,1132.0,0.481,70.2,0.452,0.394,0.709,2002,11.3,24.5,35.9,1
2268,1,15,1,Texas,1,1,1,0,2003,Texas,3.86,6.39,14.5,1.08,5.9,17.0,620.0,1278.0,0.485,78.9,0.449,0.349,0.715,2003,16.2,26.1,42.3,16
2269,1,15,1,UNC Asheville,16,0,0,1,2003,UNC Asheville,3.1,7.2,13.5,0.83,6.5,18.0,550.0,1178.0,0.467,72.2,0.435,0.366,0.764,2003,12.2,23.5,35.7,1
2270,9,1,2,LSU,8,0,1,2,2003,LSU,4.16,8.0,16.4,1.18,6.7,18.0,622.0,1162.0,0.535,73.2,0.487,0.383,0.648,2003,10.6,24.5,35.1,9
2271,9,1,2,Purdue,9,1,0,3,2003,Purdue,2.93,7.18,12.3,0.89,5.1,16.0,522.0,1089.0,0.479,71.8,0.437,0.329,0.751,2003,10.4,23.5,33.9,8
2272,5,7,1,UConn,5,1,1,4,2003,UConn,7.73,5.93,15.6,0.99,6.1,16.0,704.0,1395.0,0.505,80.0,0.475,0.386,0.674,2003,14.8,27.9,42.7,12
2273,5,7,1,BYU,12,0,0,5,2003,BYU,2.52,6.9,13.5,0.98,6.2,16.0,553.0,1090.0,0.507,72.5,0.469,0.384,0.753,2003,10.9,24.4,35.3,5
2274,4,9,1,Stanford,4,1,1,6,2003,Stanford,3.35,5.52,14.6,1.02,6.9,19.0,580.0,1198.0,0.484,72.3,0.442,0.358,0.675,2003,13.7,25.1,38.9,13
2275,4,9,1,San Diego,13,0,0,7,2003,San Diego,3.48,5.48,16.9,0.93,7.1,18.0,539.0,1029.0,0.524,75.7,0.476,0.384,0.661,2003,11.6,26.6,38.2,4
2276,6,5,1,Maryland,6,1,1,8,2003,Maryland,6.61,10.89,18.9,1.34,6.8,17.0,635.0,1299.0,0.489,80.8,0.464,0.398,0.704,2003,13.8,26.8,40.5,11
2277,6,5,1,UNC Wilmington,11,0,0,9,2003,UNC Wilmington,1.9,9.2,14.7,1.28,6.8,18.0,578.0,1140.0,0.507,71.4,0.462,0.368,0.689,2003,10.0,23.1,33.1,6
2278,3,11,1,Xavier,3,1,1,10,2003,Xavier,3.03,5.71,16.5,1.28,6.4,18.0,640.0,1294.0,0.495,78.5,0.454,0.361,0.746,2003,14.0,25.5,39.6,14
2279,3,11,1,Troy,14,0,0,11,2003,Troy,5.19,9.77,15.5,1.13,9.7,29.0,590.0,1164.0,0.507,80.5,0.434,0.339,0.69,2003,15.3,25.1,40.4,3
2280,7,3,1,Michigan State,7,1,1,12,2003,Michigan State,3.71,6.39,13.6,0.94,4.9,13.0,562.0,1169.0,0.481,67.2,0.451,0.366,0.735,2003,10.7,24.3,34.9,10
2281,7,3,1,Colorado,10,0,0,13,2003,Colorado,6.65,6.13,13.4,0.96,5.0,15.0,689.0,1428.0,0.482,75.5,0.443,0.326,0.675,2003,14.5,28.0,42.5,7
2282,2,13,1,Florida,2,1,1,14,2003,Florida,4.1,7.77,16.4,1.23,8.7,22.0,566.0,1066.0,0.531,75.9,0.477,0.392,0.705,2003,10.8,24.3,35.1,15
2283,2,13,1,Sam Houston State,15,0,0,15,2003,Sam Houston State,5.76,8.69,16.4,1.04,6.5,18.0,544.0,1055.0,0.516,73.4,0.464,0.359,0.707,2003,11.2,25.8,37.0,2
2284,1,8,1,Texas,1,1,1,16,2003,Texas,3.86,6.39,14.5,1.08,5.9,17.0,620.0,1278.0,0.485,78.9,0.449,0.349,0.715,2003,16.2,26.1,42.3,9
2285,1,8,1,Purdue,9,0,0,17,2003,Purdue,2.93,7.18,12.3,0.89,5.1,16.0,522.0,1089.0,0.479,71.8,0.437,0.329,0.751,2003,10.4,23.5,33.9,1
2286,5,1,2,UConn,5,1,0,18,2003,UConn,7.73,5.93,15.6,0.99,6.1,16.0,704.0,1395.0,0.505,80.0,0.475,0.386,0.674,2003,14.8,27.9,42.7,4
2287,5,1,2,Stanford,4,0,1,19,2003,Stanford,3.35,5.52,14.6,1.02,6.9,19.0,580.0,1198.0,0.484,72.3,0.442,0.358,0.675,2003,13.7,25.1,38.9,5
2288,6,3,2,Maryland,6,1,0,20,2003,Maryland,6.61,10.89,18.9,1.34,6.8,17.0,635.0,1299.0,0.489,80.8,0.464,0.398,0.704,2003,13.8,26.8,40.5,3
2289,6,3,2,Xavier,3,0,1,21,2003,Xavier,3.03,5.71,16.5,1.28,6.4,18.0,640.0,1294.0,0.495,78.5,0.454,0.361,0.746,2003,14.0,25.5,39.6,6
2290,7,5,2,Michigan State,7,1,0,22,2003,Michigan State,3.71,6.39,13.6,0.94,4.9,13.0,562.0,1169.0,0.481,67.2,0.451,0.366,0.735,2003,10.7,24.3,34.9,2
2291,7,5,2,Florida,2,0,1,23,2003,Florida,4.1,7.77,16.4,1.23,8.7,22.0,566.0,1066.0,0.531,75.9,0.477,0.392,0.705,2003,10.8,24.3,35.1,7
2292,1,4,1,Texas,1,1,1,24,2003,Texas,3.86,6.39,14.5,1.08,5.9,17.0,620.0,1278.0,0.485,78.9,0.449,0.349,0.715,2003,16.2,26.1,42.3,5
2293,1,4,1,UConn,5,0,0,25,2003,UConn,7.73,5.93,15.6,0.99,6.1,16.0,704.0,1395.0,0.505,80.0,0.475,0.386,0.674,2003,14.8,27.9,42.7,1
2294,7,1,2,Maryland,6,0,1,26,2003,Maryland,6.61,10.89,18.9,1.34,6.8,17.0,635.0,1299.0,0.489,80.8,0.464,0.398,0.704,2003,13.8,26.8,40.5,7
2295,7,1,2,Michigan State,7,1,0,27,2003,Michigan State,3.71,6.39,13.6,0.94,4.9,13.0,562.0,1169.0,0.481,67.2,0.451,0.366,0.735,2003,10.7,24.3,34.9,6
2296,1,6,1,Texas,1,1,1,28,2003,Texas,3.86,6.39,14.5,1.08,5.9,17.0,620.0,1278.0,0.485,78.9,0.449,0.349,0.715,2003,16.2,26.1,42.3,7
2297,1,6,1,Michigan State,7,0,0,29,2003,Michigan State,3.71,6.39,13.6,0.94,4.9,13.0,562.0,1169.0,0.481,67.2,0.451,0.366,0.735,2003,10.7,24.3,34.9,1
2298,1,15,1,Oklahoma,1,1,1,30,2003,Oklahoma,3.79,6.9,14.2,1.2,7.4,19.0,524.0,1101.0,0.476,71.9,0.449,0.395,0.712,2003,12.3,25.0,37.3,16
2299,1,15,1,South Carolina State,16,0,0,31,2003,South Carolina State,2.9,8.0,10.3,0.53,5.2,15.0,589.0,1167.0,0.505,72.8,0.456,0.334,0.699,2003,13.0,24.3,37.2,1
2300,8,1,1,California,8,1,1,32,2003,California,2.79,6.55,16.0,1.13,6.4,17.0,607.0,1209.0,0.502,74.5,0.466,0.377,0.686,2003,11.2,24.4,35.6,9
2301,8,1,1,NC State,9,0,0,33,2003,NC State,3.07,7.83,14.7,1.04,8.1,23.0,470.0,882.0,0.533,72.2,0.457,0.355,0.77,2003,9.7,21.9,31.6,8
2302,12,7,2,Mississippi State,5,0,1,34,2003,Mississippi State,3.79,8.66,14.7,0.94,5.6,16.0,605.0,1140.0,0.531,70.6,0.476,0.345,0.678,2003,12.6,24.8,37.4,12
2303,12,7,2,Butler,12,1,0,35,2003,Butler,1.83,6.4,12.8,1.2,8.4,22.0,471.0,866.0,0.544,68.3,0.477,0.387,0.724,2003,7.9,20.4,28.3,5
2304,4,9,1,Louisville,4,1,1,36,2003,Louisville,4.73,7.2,16.6,1.24,8.4,23.0,586.0,1123.0,0.522,81.8,0.459,0.36,0.696,2003,13.2,25.1,38.3,13
2305,4,9,1,Austin Peay,13,0,0,37,2003,Austin Peay,4.67,7.33,13.8,0.9,6.3,18.0,544.0,1062.0,0.512,71.3,0.46,0.357,0.692,2003,11.0,24.1,35.2,4
2306,6,5,1,Oklahoma State,6,1,1,38,2003,Oklahoma State,5.6,8.87,12.5,0.85,4.9,13.0,604.0,1281.0,0.472,69.7,0.449,0.377,0.658,2003,12.5,24.2,36.8,11
2307,6,5,1,Penn,11,0,0,39,2003,Pennsylvania,2.15,7.19,14.9,1.14,9.0,22.0,405.0,801.0,0.506,70.2,0.466,0.412,0.702,2003,9.3,24.2,33.5,6
2308,3,11,1,Syracuse,3,1,1,40,2003,Syracuse,7.28,8.31,15.0,1.1,5.2,16.0,696.0,1344.0,0.518,80.1,0.47,0.33,0.693,2003,14.3,26.9,41.2,14
2309,3,11,1,Manhattan,14,0,0,41,2003,Manhattan,3.9,9.17,13.9,0.98,5.5,16.0,592.0,1210.0,0.489,76.2,0.451,0.349,0.786,2003,11.3,23.3,34.6,3
2310,10,3,2,St. Joseph's,7,0,1,42,2003,Saint Joseph's,5.55,7.21,14.0,1.08,8.0,22.0,470.0,944.0,0.498,70.6,0.446,0.368,0.683,2003,11.2,24.1,35.3,10
2311,10,3,2,Auburn,10,1,0,43,2003,Auburn,5.1,8.06,13.5,0.84,5.7,17.0,626.0,1200.0,0.522,70.9,0.468,0.344,0.652,2003,12.2,23.0,35.1,7
2312,2,13,1,Wake Forest,2,1,1,44,2003,Wake Forest,4.38,6.41,14.6,0.97,6.1,18.0,581.0,1146.0,0.507,78.4,0.457,0.344,0.753,2003,14.8,26.9,41.7,15
2313,2,13,1,ETSU,15,0,0,45,2003,East Tennessee State,5.07,11.4,14.7,0.81,5.4,15.0,713.0,1409.0,0.506,82.3,0.467,0.349,0.731,2003,14.1,24.6,38.8,2
2314,1,7,1,Oklahoma,1,1,1,46,2003,Oklahoma,3.79,6.9,14.2,1.2,7.4,19.0,524.0,1101.0,0.476,71.9,0.449,0.395,0.712,2003,12.3,25.0,37.3,8
2315,1,7,1,California,8,0,0,47,2003,California,2.79,6.55,16.0,1.13,6.4,17.0,607.0,1209.0,0.502,74.5,0.466,0.377,0.686,2003,11.2,24.4,35.6,1
2316,12,8,2,Butler,12,1,0,48,2003,Butler,1.83,6.4,12.8,1.2,8.4,22.0,471.0,866.0,0.544,68.3,0.477,0.387,0.724,2003,7.9,20.4,28.3,4
2317,12,8,2,Louisville,4,0,1,49,2003,Louisville,4.73,7.2,16.6,1.24,8.4,23.0,586.0,1123.0,0.522,81.8,0.459,0.36,0.696,2003,13.2,25.1,38.3,12
2318,3,3,1,Oklahoma State,6,0,0,50,2003,Oklahoma State,5.6,8.87,12.5,0.85,4.9,13.0,604.0,1281.0,0.472,69.7,0.449,0.377,0.658,2003,12.5,24.2,36.8,3
2319,3,3,1,Syracuse,3,1,1,51,2003,Syracuse,7.28,8.31,15.0,1.1,5.2,16.0,696.0,1344.0,0.518,80.1,0.47,0.33,0.693,2003,14.3,26.9,41.2,6
2320,10,8,2,Auburn,10,1,0,52,2003,Auburn,5.1,8.06,13.5,0.84,5.7,17.0,626.0,1200.0,0.522,70.9,0.468,0.344,0.652,2003,12.2,23.0,35.1,2
2321,10,8,2,Wake Forest,2,0,1,53,2003,Wake Forest,4.38,6.41,14.6,0.97,6.1,18.0,581.0,1146.0,0.507,78.4,0.457,0.344,0.753,2003,14.8,26.9,41.7,10
2322,1,11,1,Oklahoma,1,1,1,54,2003,Oklahoma,3.79,6.9,14.2,1.2,7.4,19.0,524.0,1101.0,0.476,71.9,0.449,0.395,0.712,2003,12.3,25.0,37.3,12
2323,1,11,1,Butler,12,0,0,55,2003,Butler,1.83,6.4,12.8,1.2,8.4,22.0,471.0,866.0,0.544,68.3,0.477,0.387,0.724,2003,7.9,20.4,28.3,1
2324,3,7,1,Syracuse,3,1,1,56,2003,Syracuse,7.28,8.31,15.0,1.1,5.2,16.0,696.0,1344.0,0.518,80.1,0.47,0.33,0.693,2003,14.3,26.9,41.2,10
2325,3,7,1,Auburn,10,0,0,57,2003,Auburn,5.1,8.06,13.5,0.84,5.7,17.0,626.0,1200.0,0.522,70.9,0.468,0.344,0.652,2003,12.2,23.0,35.1,3
2326,3,2,2,Oklahoma,1,0,1,58,2003,Oklahoma,3.79,6.9,14.2,1.2,7.4,19.0,524.0,1101.0,0.476,71.9,0.449,0.395,0.712,2003,12.3,25.0,37.3,3
2327,3,2,2,Syracuse,3,1,0,59,2003,Syracuse,7.28,8.31,15.0,1.1,5.2,16.0,696.0,1344.0,0.518,80.1,0.47,0.33,0.693,2003,14.3,26.9,41.2,1
2328,1,15,1,Kentucky,1,1,1,60,2003,Kentucky,4.97,7.81,16.3,1.17,6.0,17.0,704.0,1308.0,0.538,78.0,0.487,0.358,0.707,2003,13.1,24.1,37.1,16
2329,1,15,1,IUPUI,16,0,0,61,2003,IUPUI,1.82,8.55,13.5,0.84,6.4,19.0,600.0,1183.0,0.507,71.5,0.452,0.345,0.699,2003,11.8,21.2,32.9,1
2330,9,1,2,Oregon,8,0,1,62,2003,Oregon,2.78,8.03,17.5,1.15,9.0,23.0,627.0,1248.0,0.502,82.2,0.461,0.391,0.776,2003,11.4,24.5,35.9,9
2331,9,1,2,Utah,9,1,0,63,2003,Utah,3.81,4.81,13.3,1.04,7.2,19.0,497.0,987.0,0.504,67.0,0.459,0.383,0.706,2003,10.1,23.3,33.4,8
2332,5,7,1,Wisconsin,5,1,1,64,2003,Wisconsin,2.83,6.97,13.3,1.27,6.2,17.0,545.0,1059.0,0.515,70.7,0.464,0.359,0.741,2003,10.3,22.6,32.9,12
2333,5,7,1,Weber State,12,0,0,65,2003,Weber State,0.77,6.68,14.1,1.12,5.9,18.0,589.0,1087.0,0.542,74.5,0.47,0.33,0.733,2003,10.4,22.9,33.4,5
2334,13,9,2,Dayton,4,0,1,66,2003,Dayton,2.93,5.38,15.2,1.14,7.5,21.0,492.0,967.0,0.509,72.8,0.452,0.36,0.716,2003,13.5,23.2,36.7,13
2335,13,9,2,Tulsa,13,1,0,67,2003,Tulsa,5.0,7.58,14.8,1.03,6.6,18.0,612.0,1200.0,0.51,73.5,0.463,0.363,0.727,2003,11.2,25.8,37.0,4
2336,6,5,1,Missouri,6,1,1,68,2003,Missouri,4.4,5.83,13.9,1.02,7.6,21.0,562.0,1149.0,0.489,72.6,0.443,0.36,0.66,2003,13.7,25.9,39.6,11
2337,6,5,1,Southern Illinois,11,0,0,69,2003,Southern Illinois,3.2,7.97,13.6,1.09,6.1,16.0,638.0,1261.0,0.506,74.5,0.473,0.385,0.706,2003,10.8,22.5,33.3,6
2338,3,11,1,Marquette,3,1,1,70,2003,Marquette,3.64,6.0,16.3,1.2,5.8,15.0,600.0,1148.0,0.523,78.4,0.484,0.379,0.77,2003,13.1,24.1,37.2,14
2339,3,11,1,Holy Cross,14,0,0,71,2003,Holy Cross,4.57,8.07,15.8,1.14,5.5,15.0,570.0,1135.0,0.502,70.4,0.463,0.363,0.712,2003,12.1,24.5,36.6,3
2340,7,3,1,Indiana,7,1,1,72,2003,Indiana,5.3,4.45,13.7,1.18,7.5,22.0,521.0,1090.0,0.478,70.5,0.426,0.347,0.71,2003,11.2,25.9,37.1,10
2341,7,3,1,Alabama,10,0,0,73,2003,Alabama,3.79,6.61,12.1,0.91,6.4,20.0,495.0,1045.0,0.474,69.3,0.42,0.32,0.71,2003,13.6,23.9,37.5,7
2342,2,13,1,Pitt,2,1,1,74,2003,Pittsburgh,4.1,8.07,17.8,1.18,6.4,18.0,615.0,1072.0,0.574,74.6,0.502,0.358,0.636,2003,11.3,25.4,36.7,15
2343,2,13,1,Wagner,15,0,0,75,2003,Wagner,2.81,7.52,16.1,1.08,7.0,18.0,626.0,1220.0,0.513,75.5,0.472,0.384,0.729,2003,12.0,22.4,34.4,2
2344,1,8,1,Kentucky,1,1,1,76,2003,Kentucky,4.97,7.81,16.3,1.17,6.0,17.0,704.0,1308.0,0.538,78.0,0.487,0.358,0.707,2003,13.1,24.1,37.1,9
2345,1,8,1,Utah,9,0,0,77,2003,Utah,3.81,4.81,13.3,1.04,7.2,19.0,497.0,987.0,0.504,67.0,0.459,0.383,0.706,2003,10.1,23.3,33.4,1
2346,5,8,1,Wisconsin,5,1,1,78,2003,Wisconsin,2.83,6.97,13.3,1.27,6.2,17.0,545.0,1059.0,0.515,70.7,0.464,0.359,0.741,2003,10.3,22.6,32.9,13
2347,5,8,1,Tulsa,13,0,0,79,2003,Tulsa,5.0,7.58,14.8,1.03,6.6,18.0,612.0,1200.0,0.51,73.5,0.463,0.363,0.727,2003,11.2,25.8,37.0,5
2348,3,3,1,Missouri,6,0,0,80,2003,Missouri,4.4,5.83,13.9,1.02,7.6,21.0,562.0,1149.0,0.489,72.6,0.443,0.36,0.66,2003,13.7,25.9,39.6,3
2349,3,3,1,Marquette,3,1,1,81,2003,Marquette,3.64,6.0,16.3,1.2,5.8,15.0,600.0,1148.0,0.523,78.4,0.484,0.379,0.77,2003,13.1,24.1,37.2,6
2350,2,5,1,Indiana,7,0,0,82,2003,Indiana,5.3,4.45,13.7,1.18,7.5,22.0,521.0,1090.0,0.478,70.5,0.426,0.347,0.71,2003,11.2,25.9,37.1,2
2351,2,5,1,Pitt,2,1,1,83,2003,Pittsburgh,4.1,8.07,17.8,1.18,6.4,18.0,615.0,1072.0,0.574,74.6,0.502,0.358,0.636,2003,11.3,25.4,36.7,7
2352,1,4,1,Kentucky,1,1,1,84,2003,Kentucky,4.97,7.81,16.3,1.17,6.0,17.0,704.0,1308.0,0.538,78.0,0.487,0.358,0.707,2003,13.1,24.1,37.1,5
2353,1,4,1,Wisconsin,5,0,0,85,2003,Wisconsin,2.83,6.97,13.3,1.27,6.2,17.0,545.0,1059.0,0.515,70.7,0.464,0.359,0.741,2003,10.3,22.6,32.9,1
2354,3,1,2,Marquette,3,1,0,86,2003,Marquette,3.64,6.0,16.3,1.2,5.8,15.0,600.0,1148.0,0.523,78.4,0.484,0.379,0.77,2003,13.1,24.1,37.2,2
2355,3,1,2,Pitt,2,0,1,87,2003,Pittsburgh,4.1,8.07,17.8,1.18,6.4,18.0,615.0,1072.0,0.574,74.6,0.502,0.358,0.636,2003,11.3,25.4,36.7,3
2356,3,2,2,Kentucky,1,0,1,88,2003,Kentucky,4.97,7.81,16.3,1.17,6.0,17.0,704.0,1308.0,0.538,78.0,0.487,0.358,0.707,2003,13.1,24.1,37.1,3
2357,3,2,2,Marquette,3,1,0,89,2003,Marquette,3.64,6.0,16.3,1.2,5.8,15.0,600.0,1148.0,0.523,78.4,0.484,0.379,0.77,2003,13.1,24.1,37.2,1
2358,1,15,1,Arizona,1,1,1,90,2003,Arizona,4.21,8.46,17.6,1.19,7.0,20.0,652.0,1278.0,0.51,85.2,0.461,0.351,0.701,2003,15.2,27.6,42.8,16
2359,1,15,1,Vermont,16,0,0,91,2003,Vermont,3.09,6.88,14.5,1.01,5.5,16.0,640.0,1302.0,0.492,69.5,0.451,0.347,0.663,2003,13.0,26.4,39.4,1
2360,9,1,2,Cincinnati,8,0,1,92,2003,Cincinnati,4.25,5.18,12.3,1.16,6.7,20.0,454.0,1041.0,0.436,67.3,0.404,0.342,0.69,2003,12.1,23.4,35.5,9
2361,9,1,2,Gonzaga,9,1,0,93,2003,Gonzaga,3.52,6.81,15.7,1.08,7.2,19.0,586.0,1128.0,0.52,77.1,0.47,0.376,0.721,2003,11.9,25.3,37.3,8
2362,5,7,1,Notre Dame,5,1,1,94,2003,Notre Dame,5.65,7.45,16.9,1.32,8.3,22.0,587.0,1206.0,0.487,80.1,0.449,0.381,0.76,2003,11.4,26.9,38.3,12
2363,5,7,1,Milwaukee,12,0,0,95,2003,Milwaukee,3.58,8.77,17.0,1.14,7.7,22.0,613.0,1117.0,0.549,77.3,0.476,0.354,0.691,2003,11.5,23.0,34.5,5
2364,4,9,1,Illinois,4,1,1,96,2003,Illinois,3.1,7.07,18.3,1.38,7.4,20.0,572.0,1029.0,0.556,75.6,0.487,0.367,0.724,2003,9.7,25.3,35.0,13
2365,4,9,1,Western Kentucky,13,0,0,97,2003,Western Kentucky,3.59,7.13,14.5,0.96,7.7,21.0,593.0,1137.0,0.522,74.1,0.464,0.366,0.661,2003,12.3,23.7,36.0,4
2366,11,5,2,Creighton,6,0,1,98,2003,Creighton,4.45,8.39,16.8,1.26,8.0,20.0,684.0,1220.0,0.561,79.2,0.499,0.389,0.693,2003,10.9,23.2,34.1,11
2367,11,5,2,Central Michigan,11,1,0,99,2003,Central Michigan,3.9,7.33,16.0,0.89,7.1,18.0,601.0,1054.0,0.57,80.5,0.507,0.387,0.764,2003,10.7,23.2,33.9,6
2368,3,11,1,Duke,3,1,1,100,2003,Duke,5.17,8.52,13.9,0.98,7.3,21.0,586.0,1159.0,0.506,81.9,0.454,0.355,0.705,2003,13.9,23.0,36.9,14
2369,3,11,1,Colorado State,14,0,0,101,2003,Colorado State,4.53,5.44,15.8,0.95,4.2,12.0,724.0,1310.0,0.553,74.8,0.511,0.363,0.693,2003,11.3,24.3,35.6,3
2370,10,3,2,Memphis,7,0,1,102,2003,Memphis,5.07,7.38,16.6,1.21,7.0,20.0,559.0,1158.0,0.483,74.5,0.438,0.349,0.654,2003,14.1,26.0,40.0,10
2371,10,3,2,Arizona State,10,1,0,103,2003,Arizona State,4.33,5.3,15.9,1.14,4.0,13.0,706.0,1335.0,0.529,76.8,0.484,0.323,0.672,2003,13.6,23.4,37.0,7
