,point_difference,team_seed,win,higher_or_lower_seed,BLKPG,STPG,APG,AST_TO,_3pm,_3pa,_2pm,_2pa,_2p_perc,PTS,FG_perc,_3p_perc,FT_perc,ORPG,DRPG,RPG,other_team_seed,SRS_adv,SOS_adv,eFG_perc_adv,SRS_adv_opponent,SOS_adv_opponent,eFG_perc_adv_opponent,SRS_adv_subtracted,SOS_adv_subtracted,eFG_perc_adv_subtracted,BLKPG_opponent,STPG_opponent,APG_opponent,AST_TO_opponent,_3pm_opponent,_3pa_opponent,_2pm_opponent,_2pa_opponent,_2p_perc_opponent,FG_perc_opponent,_3p_perc_opponent,FT_perc_opponent,ORPG_opponent,DRPG_opponent,RPG_opponent,BLKPG_subtracted,STPG_subtracted,APG_subtracted,AST_TO_subtracted,_3pm_subtracted,_3pa_subtracted,_2pm_subtracted,_2pa_subtracted,_2p_perc_subtracted,PTS_opponent,PTS_subtracted,FG_perc_subtracted,_3p_perc_subtracted,FT_perc_subtracted,ORPG_subtracted,DRPG_subtracted,RPG_subtracted,round,wins,losses,kenpom_adjem,wins_opponent,losses_opponent,kenpom_adjem_opponent,wins_subtracted,losses_subtracted,kenpom_adjem_subtracted
1584,3,7,1,1,6.21,6.97,12.6,1.08,7.1,18.0,587.0,1224.0,0.48,71.9,0.44799999999999995,0.387,0.7609999999999999,10.1,25.3,35.4,10,17.23,8.63,0.515,9.05,5.08,0.539,8.18,3.5500000000000007,-0.02400000000000001,4.59,4.56,14.1,1.14,7.4,19.0,552.0,1063.0,0.519,0.46799999999999997,0.381,0.644,9.7,26.1,35.8,1.62,2.41,-1.5,-0.059999999999999824,-0.3000000000000007,-1.0,35.0,161.0,-0.039000000000000035,71.5,0.4000000000000057,-0.02000000000000001,0.0060000000000000045,0.11699999999999988,0.4000000000000004,-0.8000000000000007,-0.3999999999999986,1,32.0,8.0,22.13,24.0,10.0,12.93,8.0,-2.0,9.2
1585,3,10,0,0,4.59,4.56,14.1,1.14,7.4,19.0,552.0,1063.0,0.519,71.5,0.46799999999999997,0.381,0.644,9.7,26.1,35.8,7,9.05,5.08,0.539,17.23,8.63,0.515,-8.18,-3.5500000000000007,0.02400000000000001,6.21,6.97,12.6,1.08,7.1,18.0,587.0,1224.0,0.48,0.44799999999999995,0.387,0.7609999999999999,10.1,25.3,35.4,-1.62,-2.41,1.5,0.059999999999999824,0.3000000000000007,1.0,-35.0,-161.0,0.039000000000000035,71.9,-0.4000000000000057,0.02000000000000001,-0.0060000000000000045,-0.11699999999999988,-0.4000000000000004,0.8000000000000007,0.3999999999999986,1,24.0,10.0,12.93,32.0,8.0,22.13,-8.0,2.0,-9.2
1586,13,2,1,1,4.03,6.94,15.6,1.32,9.0,25.0,535.0,993.0,0.539,78.5,0.45899999999999996,0.361,0.713,11.3,25.8,37.1,15,18.97,7.5,0.536,-1.53,-0.44,0.493,20.5,7.94,0.04300000000000004,2.44,5.76,13.6,1.01,7.0,21.0,551.0,1095.0,0.503,0.433,0.327,0.7340000000000001,9.7,24.0,33.7,1.5900000000000003,1.1800000000000006,2.0,0.31000000000000005,2.0,4.0,-16.0,-102.0,0.03600000000000003,70.9,7.599999999999994,0.026000000000000027,0.033999999999999975,-0.02100000000000013,1.6000000000000014,1.8000000000000007,3.3999999999999986,1,29.0,5.0,23.68,21.0,14.0,0.08,8.0,-9.0,23.6
1587,13,15,0,0,2.44,5.76,13.6,1.01,7.0,21.0,551.0,1095.0,0.503,70.9,0.433,0.327,0.7340000000000001,9.7,24.0,33.7,2,-1.53,-0.44,0.493,18.97,7.5,0.536,-20.5,-7.94,-0.04300000000000004,4.03,6.94,15.6,1.32,9.0,25.0,535.0,993.0,0.539,0.45899999999999996,0.361,0.713,11.3,25.8,37.1,-1.5900000000000003,-1.1800000000000006,-2.0,-0.31000000000000005,-2.0,-4.0,16.0,102.0,-0.03600000000000003,78.5,-7.599999999999994,-0.026000000000000027,-0.033999999999999975,0.02100000000000013,-1.6000000000000014,-1.8000000000000007,-3.3999999999999986,1,21.0,14.0,0.08,29.0,5.0,23.68,-8.0,9.0,-23.6
1588,7,1,1,1,3.94,5.42,13.2,1.29,5.5,15.0,581.0,1185.0,0.49,65.8,0.45299999999999996,0.363,0.664,10.9,24.6,35.5,8,18.38,7.86,0.508,13.02,7.14,0.522,5.359999999999999,0.7200000000000006,-0.014000000000000012,4.75,8.72,17.4,1.29,5.4,16.0,734.0,1378.0,0.5329999999999999,0.479,0.335,0.649,12.6,25.0,37.6,-0.81,-3.3000000000000007,-4.199999999999998,0.0,0.09999999999999963,-1.0,-153.0,-193.0,-0.042999999999999934,77.6,-11.799999999999995,-0.025999999999999968,0.02799999999999997,0.015000000000000013,-1.6999999999999993,-0.3999999999999986,-2.1000000000000014,2,30.0,7.0,26.46,24.0,10.0,15.22,6.0,-3.0,11.24
1589,7,8,0,0,4.75,8.72,17.4,1.29,5.4,16.0,734.0,1378.0,0.5329999999999999,77.6,0.479,0.335,0.649,12.6,25.0,37.6,1,13.02,7.14,0.522,18.38,7.86,0.508,-5.359999999999999,-0.7200000000000006,0.014000000000000012,3.94,5.42,13.2,1.29,5.5,15.0,581.0,1185.0,0.49,0.45299999999999996,0.363,0.664,10.9,24.6,35.5,0.81,3.3000000000000007,4.199999999999998,0.0,-0.09999999999999963,1.0,153.0,193.0,0.042999999999999934,65.8,11.799999999999995,0.025999999999999968,-0.02799999999999997,-0.015000000000000013,1.6999999999999993,0.3999999999999986,2.1000000000000014,2,24.0,10.0,15.22,30.0,7.0,26.46,-6.0,3.0,-11.24
1590,8,12,0,0,4.97,7.83,14.5,1.27,5.7,15.0,574.0,1151.0,0.499,73.6,0.467,0.387,0.726,10.6,23.6,34.2,4,10.79,-0.47,0.519,19.35,9.38,0.545,-8.560000000000002,-9.85,-0.026000000000000027,4.79,6.94,17.1,1.49,8.2,21.0,628.0,1216.0,0.516,0.474,0.39799999999999996,0.69,11.0,26.1,37.0,0.17999999999999972,0.8899999999999997,-2.6000000000000014,-0.22,-2.499999999999999,-6.0,-54.0,-65.0,-0.017000000000000015,76.2,-2.6000000000000085,-0.006999999999999951,-0.01100000000000001,0.03600000000000003,-0.4000000000000004,-2.5,-2.799999999999997,2,27.0,5.0,17.58,29.0,9.0,23.92,-2.0,-4.0,-6.3400000000000025
1591,8,4,1,1,4.79,6.94,17.1,1.49,8.2,21.0,628.0,1216.0,0.516,76.2,0.474,0.39799999999999996,0.69,11.0,26.1,37.0,12,19.35,9.38,0.545,10.79,-0.47,0.519,8.560000000000002,9.85,0.026000000000000027,4.97,7.83,14.5,1.27,5.7,15.0,574.0,1151.0,0.499,0.467,0.387,0.726,10.6,23.6,34.2,-0.17999999999999972,-0.8899999999999997,2.6000000000000014,0.22,2.499999999999999,6.0,54.0,65.0,0.017000000000000015,73.6,2.6000000000000085,0.006999999999999951,0.01100000000000001,-0.03600000000000003,0.4000000000000004,2.5,2.799999999999997,2,29.0,9.0,23.92,27.0,5.0,17.58,2.0,4.0,6.3400000000000025
1592,3,6,0,0,4.78,7.31,15.6,1.29,4.2,12.0,753.0,1517.0,0.496,76.3,0.46299999999999997,0.336,0.625,14.1,25.7,39.8,3,15.24,8.42,0.499,18.52,9.88,0.542,-3.28,-1.4600000000000009,-0.04300000000000004,2.94,6.03,18.5,1.76,8.3,24.0,692.0,1268.0,0.546,0.47100000000000003,0.35100000000000003,0.6940000000000001,10.2,28.6,38.8,1.8400000000000003,1.2799999999999994,-2.9000000000000004,-0.47,-4.1000000000000005,-12.0,61.0,249.0,-0.05000000000000005,82.9,-6.6000000000000085,-0.007999999999999952,-0.015000000000000013,-0.06900000000000006,3.9,-2.9000000000000017,1.0,2,24.0,10.0,18.44,28.0,8.0,21.07,-4.0,2.0,-2.629999999999999
1593,3,3,1,1,2.94,6.03,18.5,1.76,8.3,24.0,692.0,1268.0,0.546,82.9,0.47100000000000003,0.35100000000000003,0.6940000000000001,10.2,28.6,38.8,6,18.52,9.88,0.542,15.24,8.42,0.499,3.28,1.4600000000000009,0.04300000000000004,4.78,7.31,15.6,1.29,4.2,12.0,753.0,1517.0,0.496,0.46299999999999997,0.336,0.625,14.1,25.7,39.8,-1.8400000000000003,-1.2799999999999994,2.9000000000000004,0.47,4.1000000000000005,12.0,-61.0,-249.0,0.05000000000000005,76.3,6.6000000000000085,0.007999999999999952,0.015000000000000013,0.06900000000000006,-3.9,2.9000000000000017,-1.0,2,28.0,8.0,21.07,24.0,10.0,18.44,4.0,-2.0,2.629999999999999
1594,5,7,1,0,6.21,6.97,12.6,1.08,7.1,18.0,587.0,1224.0,0.48,71.9,0.44799999999999995,0.387,0.7609999999999999,10.1,25.3,35.4,2,17.23,8.63,0.515,18.97,7.5,0.536,-1.7399999999999984,1.1300000000000008,-0.02100000000000002,4.03,6.94,15.6,1.32,9.0,25.0,535.0,993.0,0.539,0.45899999999999996,0.361,0.713,11.3,25.8,37.1,2.18,0.029999999999999364,-3.0,-0.24,-1.9000000000000004,-7.0,52.0,231.0,-0.05900000000000005,78.5,-6.599999999999994,-0.01100000000000001,0.026000000000000027,0.04799999999999993,-1.200000000000001,-0.5,-1.7000000000000028,2,32.0,8.0,22.13,29.0,5.0,23.68,3.0,3.0,-1.5500000000000007
1595,5,2,0,1,4.03,6.94,15.6,1.32,9.0,25.0,535.0,993.0,0.539,78.5,0.45899999999999996,0.361,0.713,11.3,25.8,37.1,7,18.97,7.5,0.536,17.23,8.63,0.515,1.7399999999999984,-1.1300000000000008,0.02100000000000002,6.21,6.97,12.6,1.08,7.1,18.0,587.0,1224.0,0.48,0.44799999999999995,0.387,0.7609999999999999,10.1,25.3,35.4,-2.18,-0.029999999999999364,3.0,0.24,1.9000000000000004,7.0,-52.0,-231.0,0.05900000000000005,71.9,6.599999999999994,0.01100000000000001,-0.026000000000000027,-0.04799999999999993,1.200000000000001,0.5,1.7000000000000028,2,29.0,5.0,23.68,32.0,8.0,22.13,-3.0,-3.0,1.5500000000000007
1596,3,1,0,1,3.94,5.42,13.2,1.29,5.5,15.0,581.0,1185.0,0.49,65.8,0.45299999999999996,0.363,0.664,10.9,24.6,35.5,4,18.38,7.86,0.508,19.35,9.38,0.545,-0.9700000000000024,-1.5200000000000005,-0.03700000000000003,4.79,6.94,17.1,1.49,8.2,21.0,628.0,1216.0,0.516,0.474,0.39799999999999996,0.69,11.0,26.1,37.0,-0.8500000000000001,-1.5200000000000005,-3.9000000000000017,-0.2,-2.7,-6.0,-47.0,-31.0,-0.026000000000000027,76.2,-10.400000000000006,-0.020999999999999963,-0.03500000000000003,-0.025999999999999912,-0.09999999999999963,-1.5,-1.5,3,30.0,7.0,26.46,29.0,9.0,23.92,1.0,-2.0,2.539999999999999
1597,3,4,1,0,4.79,6.94,17.1,1.49,8.2,21.0,628.0,1216.0,0.516,76.2,0.474,0.39799999999999996,0.69,11.0,26.1,37.0,1,19.35,9.38,0.545,18.38,7.86,0.508,0.9700000000000024,1.5200000000000005,0.03700000000000003,3.94,5.42,13.2,1.29,5.5,15.0,581.0,1185.0,0.49,0.45299999999999996,0.363,0.664,10.9,24.6,35.5,0.8500000000000001,1.5200000000000005,3.9000000000000017,0.2,2.7,6.0,47.0,31.0,0.026000000000000027,65.8,10.400000000000006,0.020999999999999963,0.03500000000000003,0.025999999999999912,0.09999999999999963,1.5,1.5,3,29.0,9.0,23.92,30.0,7.0,26.46,-1.0,2.0,-2.539999999999999
1598,4,3,0,1,2.94,6.03,18.5,1.76,8.3,24.0,692.0,1268.0,0.546,82.9,0.47100000000000003,0.35100000000000003,0.6940000000000001,10.2,28.6,38.8,7,18.52,9.88,0.542,17.23,8.63,0.515,1.2899999999999991,1.25,0.027000000000000024,6.21,6.97,12.6,1.08,7.1,18.0,587.0,1224.0,0.48,0.44799999999999995,0.387,0.7609999999999999,10.1,25.3,35.4,-3.27,-0.9399999999999996,5.9,0.6799999999999999,1.200000000000001,6.0,105.0,44.0,0.06600000000000006,71.9,11.0,0.022999999999999958,-0.035999999999999976,-0.06699999999999984,0.09999999999999963,3.3000000000000007,3.3999999999999986,3,28.0,8.0,21.07,32.0,8.0,22.13,-4.0,0.0,-1.0599999999999987
1599,4,7,1,0,6.21,6.97,12.6,1.08,7.1,18.0,587.0,1224.0,0.48,71.9,0.44799999999999995,0.387,0.7609999999999999,10.1,25.3,35.4,3,17.23,8.63,0.515,18.52,9.88,0.542,-1.2899999999999991,-1.25,-0.027000000000000024,2.94,6.03,18.5,1.76,8.3,24.0,692.0,1268.0,0.546,0.47100000000000003,0.35100000000000003,0.6940000000000001,10.2,28.6,38.8,3.27,0.9399999999999996,-5.9,-0.6799999999999999,-1.200000000000001,-6.0,-105.0,-44.0,-0.06600000000000006,82.9,-11.0,-0.022999999999999958,0.035999999999999976,0.06699999999999984,-0.09999999999999963,-3.3000000000000007,-3.3999999999999986,3,32.0,8.0,22.13,28.0,8.0,21.07,4.0,0.0,1.0599999999999987
1600,3,4,0,1,4.79,6.94,17.1,1.49,8.2,21.0,628.0,1216.0,0.516,76.2,0.474,0.39799999999999996,0.69,11.0,26.1,37.0,7,19.35,9.38,0.545,17.23,8.63,0.515,2.120000000000001,0.75,0.030000000000000027,6.21,6.97,12.6,1.08,7.1,18.0,587.0,1224.0,0.48,0.44799999999999995,0.387,0.7609999999999999,10.1,25.3,35.4,-1.42,-0.029999999999999364,4.500000000000002,0.4099999999999999,1.0999999999999996,3.0,41.0,-8.0,0.03600000000000003,71.9,4.299999999999997,0.025999999999999968,0.01100000000000001,-0.07099999999999995,0.9000000000000004,0.8000000000000007,1.6000000000000014,4,29.0,9.0,23.92,32.0,8.0,22.13,-3.0,1.0,1.7900000000000027
1601,3,7,1,0,6.21,6.97,12.6,1.08,7.1,18.0,587.0,1224.0,0.48,71.9,0.44799999999999995,0.387,0.7609999999999999,10.1,25.3,35.4,4,17.23,8.63,0.515,19.35,9.38,0.545,-2.120000000000001,-0.75,-0.030000000000000027,4.79,6.94,17.1,1.49,8.2,21.0,628.0,1216.0,0.516,0.474,0.39799999999999996,0.69,11.0,26.1,37.0,1.42,0.029999999999999364,-4.500000000000002,-0.4099999999999999,-1.0999999999999996,-3.0,-41.0,8.0,-0.03600000000000003,76.2,-4.299999999999997,-0.025999999999999968,-0.01100000000000001,0.07099999999999995,-0.9000000000000004,-0.8000000000000007,-1.6000000000000014,4,32.0,8.0,22.13,29.0,9.0,23.92,3.0,-1.0,-1.7900000000000027
1602,15,1,1,1,4.24,5.88,15.1,1.45,5.3,15.0,712.0,1399.0,0.509,73.1,0.46799999999999997,0.35600000000000004,0.655,12.6,26.3,38.9,16,23.36,9.04,0.517,-0.92,-4.23,0.547,24.28,13.27,-0.030000000000000027,4.0,4.1,13.3,1.08,7.2,18.0,501.0,939.0,0.534,0.48100000000000004,0.392,0.737,8.4,26.0,34.4,0.2400000000000002,1.7800000000000002,1.7999999999999992,0.3699999999999999,-1.9000000000000004,-3.0,211.0,460.0,-0.025000000000000026,73.2,-0.10000000000000853,-0.012999999999999956,-0.035999999999999976,-0.08199999999999996,4.199999999999998,0.3000000000000007,4.5,1,33.0,5.0,30.11,19.0,12.0,-0.62,14.0,-7.0,30.73
1603,15,16,0,0,4.0,4.1,13.3,1.08,7.2,18.0,501.0,939.0,0.534,73.2,0.48100000000000004,0.392,0.737,8.4,26.0,34.4,1,-0.92,-4.23,0.547,23.36,9.04,0.517,-24.28,-13.27,0.030000000000000027,4.24,5.88,15.1,1.45,5.3,15.0,712.0,1399.0,0.509,0.46799999999999997,0.35600000000000004,0.655,12.6,26.3,38.9,-0.2400000000000002,-1.7800000000000002,-1.7999999999999992,-0.3699999999999999,1.9000000000000004,3.0,-211.0,-460.0,0.025000000000000026,73.1,0.10000000000000853,0.012999999999999956,0.035999999999999976,0.08199999999999996,-4.199999999999998,-0.3000000000000007,-4.5,1,19.0,12.0,-0.62,33.0,5.0,30.11,-14.0,7.0,-30.73
1604,1,8,1,1,4.0,6.68,14.7,1.3,7.1,18.0,685.0,1250.0,0.5479999999999999,76.9,0.498,0.39399999999999996,0.71,9.6,26.2,35.7,9,15.56,5.36,0.56,19.02,8.34,0.524,-3.459999999999998,-2.9799999999999995,0.03600000000000003,4.79,7.58,13.6,1.31,7.2,19.0,636.0,1235.0,0.515,0.465,0.368,0.7240000000000001,9.5,25.7,35.2,-0.79,-0.9000000000000004,1.0999999999999996,-0.010000000000000007,-0.10000000000000052,-1.0,49.0,15.0,0.03299999999999992,80.3,-3.3999999999999915,0.032999999999999974,0.026000000000000027,-0.014000000000000123,0.09999999999999963,0.5,0.5,1,29.0,7.0,20.14,21.0,13.0,20.98,8.0,-6.0,-0.8399999999999999
1605,1,9,0,0,4.79,7.58,13.6,1.31,7.2,19.0,636.0,1235.0,0.515,80.3,0.465,0.368,0.7240000000000001,9.5,25.7,35.2,8,19.02,8.34,0.524,15.56,5.36,0.56,3.459999999999998,2.9799999999999995,-0.03600000000000003,4.0,6.68,14.7,1.3,7.1,18.0,685.0,1250.0,0.5479999999999999,0.498,0.39399999999999996,0.71,9.6,26.2,35.7,0.79,0.9000000000000004,-1.0999999999999996,0.010000000000000007,0.10000000000000052,1.0,-49.0,-15.0,-0.03299999999999992,76.9,3.3999999999999915,-0.032999999999999974,-0.026000000000000027,0.014000000000000123,-0.09999999999999963,-0.5,-0.5,1,21.0,13.0,20.98,29.0,7.0,20.14,-8.0,6.0,0.8399999999999999
1606,7,5,0,1,3.28,6.84,14.7,1.28,8.5,23.0,611.0,1240.0,0.493,82.2,0.451,0.37799999999999995,0.75,11.9,25.8,37.7,12,14.91,8.97,0.517,6.31,-0.02,0.555,8.600000000000001,8.99,-0.038000000000000034,4.42,6.45,11.8,1.2,5.4,15.0,678.0,1203.0,0.564,0.509,0.3670000000000001,0.747,9.5,23.3,32.8,-1.14,0.3899999999999997,2.8999999999999986,0.08000000000000007,3.1,8.0,-67.0,37.0,-0.07099999999999995,76.4,5.799999999999998,-0.058,0.0109999999999999,0.003000000000000003,2.4000000000000004,2.5,4.900000000000006,1,23.0,10.0,17.9,26.0,7.0,11.76,-3.0,3.0,6.139999999999999
1607,7,12,1,0,4.42,6.45,11.8,1.2,5.4,15.0,678.0,1203.0,0.564,76.4,0.509,0.3670000000000001,0.747,9.5,23.3,32.8,5,6.31,-0.02,0.555,14.91,8.97,0.517,-8.600000000000001,-8.99,0.038000000000000034,3.28,6.84,14.7,1.28,8.5,23.0,611.0,1240.0,0.493,0.451,0.37799999999999995,0.75,11.9,25.8,37.7,1.14,-0.3899999999999997,-2.8999999999999986,-0.08000000000000007,-3.1,-8.0,67.0,-37.0,0.07099999999999995,82.2,-5.799999999999998,0.058,-0.0109999999999999,-0.003000000000000003,-2.4000000000000004,-2.5,-4.900000000000006,1,26.0,7.0,11.76,23.0,10.0,17.9,3.0,-3.0,-6.139999999999999
1608,9,4,1,1,5.15,7.88,10.2,1.02,5.1,14.0,641.0,1380.0,0.46399999999999997,70.6,0.4370000000000001,0.358,0.653,13.2,24.7,37.8,13,14.95,4.86,0.481,6.16,-2.58,0.539,8.79,7.44,-0.05800000000000005,6.29,4.71,13.2,1.04,5.4,14.0,721.0,1346.0,0.536,0.491,0.373,0.688,11.8,25.5,37.3,-1.1399999999999997,3.17,-3.0,-0.02000000000000001,-0.3000000000000007,0.0,-80.0,34.0,-0.07200000000000001,77.2,-6.6000000000000085,-0.05399999999999988,-0.015000000000000013,-0.03499999999999992,1.3999999999999986,-0.8000000000000007,0.5,1,31.0,5.0,20.38,26.0,10.0,10.54,5.0,-5.0,9.84
1609,9,13,0,0,6.29,4.71,13.2,1.04,5.4,14.0,721.0,1346.0,0.536,77.2,0.491,0.373,0.688,11.8,25.5,37.3,4,6.16,-2.58,0.539,14.95,4.86,0.481,-8.79,-7.44,0.05800000000000005,5.15,7.88,10.2,1.02,5.1,14.0,641.0,1380.0,0.46399999999999997,0.4370000000000001,0.358,0.653,13.2,24.7,37.8,1.1399999999999997,-3.17,3.0,0.02000000000000001,0.3000000000000007,0.0,80.0,-34.0,0.07200000000000001,70.6,6.6000000000000085,0.05399999999999988,0.015000000000000013,0.03499999999999992,-1.3999999999999986,0.8000000000000007,-0.5,1,26.0,10.0,10.54,31.0,5.0,20.38,-5.0,5.0,-9.84
1610,5,6,1,1,5.57,5.23,15.0,1.27,7.6,19.0,629.0,1284.0,0.49,75.2,0.455,0.39,0.6729999999999999,14.3,24.4,38.7,11,15.8,10.11,0.521,10.13,8.5,0.483,5.67,1.6099999999999994,0.038000000000000034,2.97,6.87,9.6,0.88,5.9,18.0,512.0,1087.0,0.47100000000000003,0.4270000000000001,0.33899999999999997,0.7190000000000001,8.8,24.5,33.4,2.6,-1.6399999999999997,5.4,0.39,1.6999999999999993,1.0,117.0,197.0,0.019000000000000017,67.0,8.200000000000003,0.027999999999999917,0.05099999999999999,-0.04600000000000015,5.5,-0.10000000000000142,5.300000000000004,1,26.0,12.0,19.39,19.0,13.0,12.64,7.0,-1.0,6.75
1611,5,11,0,0,2.97,6.87,9.6,0.88,5.9,18.0,512.0,1087.0,0.47100000000000003,67.0,0.4270000000000001,0.33899999999999997,0.7190000000000001,8.8,24.5,33.4,6,10.13,8.5,0.483,15.8,10.11,0.521,-5.67,-1.6099999999999994,-0.038000000000000034,5.57,5.23,15.0,1.27,7.6,19.0,629.0,1284.0,0.49,0.455,0.39,0.6729999999999999,14.3,24.4,38.7,-2.6,1.6399999999999997,-5.4,-0.39,-1.6999999999999993,-1.0,-117.0,-197.0,-0.019000000000000017,75.2,-8.200000000000003,-0.027999999999999917,-0.05099999999999999,0.04600000000000015,-5.5,0.10000000000000142,-5.300000000000004,1,19.0,13.0,12.64,26.0,12.0,19.39,-7.0,1.0,-6.75
1612,11,3,1,1,1.39,4.09,17.7,1.78,10.4,25.0,565.0,1006.0,0.562,79.5,0.499,0.42100000000000004,0.752,8.5,25.9,34.4,14,18.03,7.17,0.589,2.91,-0.28,0.522,15.12,7.45,0.06699999999999995,4.18,7.36,13.6,0.99,7.0,19.0,700.0,1358.0,0.515,0.469,0.368,0.6729999999999999,13.7,24.3,38.0,-2.79,-3.2700000000000005,4.1,0.79,3.4000000000000004,6.0,-135.0,-352.0,0.047000000000000035,81.4,-1.9000000000000057,0.030000000000000027,0.052999999999999985,0.07900000000000007,-5.199999999999998,1.599999999999998,-3.6000000000000014,1,27.0,8.0,21.72,23.0,12.0,5.19,4.0,-4.0,16.529999999999998
1613,11,14,0,0,4.18,7.36,13.6,0.99,7.0,19.0,700.0,1358.0,0.515,81.4,0.469,0.368,0.6729999999999999,13.7,24.3,38.0,3,2.91,-0.28,0.522,18.03,7.17,0.589,-15.12,-7.45,-0.06699999999999995,1.39,4.09,17.7,1.78,10.4,25.0,565.0,1006.0,0.562,0.499,0.42100000000000004,0.752,8.5,25.9,34.4,2.79,3.2700000000000005,-4.1,-0.79,-3.4000000000000004,-6.0,135.0,352.0,-0.047000000000000035,79.5,1.9000000000000057,-0.030000000000000027,-0.052999999999999985,-0.07900000000000007,5.199999999999998,-1.599999999999998,3.6000000000000014,1,23.0,12.0,5.19,27.0,8.0,21.72,-4.0,4.0,-16.529999999999998
1614,3,7,1,1,3.38,7.94,14.4,1.24,7.8,20.0,628.0,1239.0,0.507,81.8,0.46799999999999997,0.392,0.7659999999999999,10.8,23.5,34.3,10,15.75,8.05,0.535,11.63,5.72,0.503,4.119999999999999,2.330000000000001,0.03200000000000003,3.03,7.26,15.6,1.37,5.1,14.0,820.0,1646.0,0.498,0.467,0.359,0.69,13.3,27.9,41.2,0.3500000000000001,0.6800000000000006,-1.1999999999999993,-0.13000000000000012,2.7,6.0,-192.0,-407.0,0.009000000000000008,84.2,-2.4000000000000057,0.0010000000000000009,0.03300000000000003,0.07599999999999996,-2.5,-4.399999999999999,-6.900000000000006,1,24.0,10.0,19.02,23.0,12.0,13.77,1.0,-2.0,5.25
1615,3,10,0,0,3.03,7.26,15.6,1.37,5.1,14.0,820.0,1646.0,0.498,84.2,0.467,0.359,0.69,13.3,27.9,41.2,7,11.63,5.72,0.503,15.75,8.05,0.535,-4.119999999999999,-2.330000000000001,-0.03200000000000003,3.38,7.94,14.4,1.24,7.8,20.0,628.0,1239.0,0.507,0.46799999999999997,0.392,0.7659999999999999,10.8,23.5,34.3,-0.3500000000000001,-0.6800000000000006,1.1999999999999993,0.13000000000000012,-2.7,-6.0,192.0,407.0,-0.009000000000000008,81.8,2.4000000000000057,-0.0010000000000000009,-0.03300000000000003,-0.07599999999999996,2.5,4.399999999999999,6.900000000000006,1,23.0,12.0,13.77,24.0,10.0,19.02,-1.0,2.0,-5.25
1616,13,2,1,1,3.52,5.0,12.1,1.5,7.8,21.0,543.0,1059.0,0.513,73.5,0.45799999999999996,0.373,0.7440000000000001,8.8,24.4,33.2,15,19.69,10.19,0.5329999999999999,0.69,-3.25,0.5579999999999999,19.0,13.44,-0.025000000000000026,3.44,6.03,15.1,1.08,6.3,17.0,534.0,959.0,0.557,0.495,0.382,0.71,7.1,22.9,30.1,0.08000000000000007,-1.0300000000000002,-3.0,0.4199999999999999,1.5,4.0,9.0,100.0,-0.04400000000000004,63.9,9.6,-0.036999999999999984,-0.009000000000000008,0.034000000000000134,1.7000000000000008,1.5,3.1000000000000014,1,30.0,8.0,25.89,20.0,13.0,4.57,10.0,-5.0,21.32
1617,13,15,0,0,3.44,6.03,15.1,1.08,6.3,17.0,534.0,959.0,0.557,63.9,0.495,0.382,0.71,7.1,22.9,30.1,2,0.69,-3.25,0.5579999999999999,19.69,10.19,0.5329999999999999,-19.0,-13.44,0.025000000000000026,3.52,5.0,12.1,1.5,7.8,21.0,543.0,1059.0,0.513,0.45799999999999996,0.373,0.7440000000000001,8.8,24.4,33.2,-0.08000000000000007,1.0300000000000002,3.0,-0.4199999999999999,-1.5,-4.0,-9.0,-100.0,0.04400000000000004,73.5,-9.6,0.036999999999999984,0.009000000000000008,-0.034000000000000134,-1.7000000000000008,-1.5,-3.1000000000000014,1,20.0,13.0,4.57,30.0,8.0,25.89,-10.0,5.0,-21.32
1618,7,1,1,1,4.24,5.88,15.1,1.45,5.3,15.0,712.0,1399.0,0.509,73.1,0.46799999999999997,0.35600000000000004,0.655,12.6,26.3,38.9,8,23.36,9.04,0.517,15.56,5.36,0.56,7.799999999999999,3.679999999999999,-0.04300000000000004,4.0,6.68,14.7,1.3,7.1,18.0,685.0,1250.0,0.5479999999999999,0.498,0.39399999999999996,0.71,9.6,26.2,35.7,0.2400000000000002,-0.7999999999999998,0.4000000000000004,0.1499999999999999,-1.7999999999999998,-3.0,27.0,149.0,-0.03899999999999992,76.9,-3.8000000000000114,-0.029999999999999968,-0.03799999999999998,-0.05499999999999994,3.0,0.10000000000000142,3.199999999999996,2,33.0,5.0,30.11,29.0,7.0,20.14,4.0,-2.0,9.97
1619,7,8,0,0,4.0,6.68,14.7,1.3,7.1,18.0,685.0,1250.0,0.5479999999999999,76.9,0.498,0.39399999999999996,0.71,9.6,26.2,35.7,1,15.56,5.36,0.56,23.36,9.04,0.517,-7.799999999999999,-3.679999999999999,0.04300000000000004,4.24,5.88,15.1,1.45,5.3,15.0,712.0,1399.0,0.509,0.46799999999999997,0.35600000000000004,0.655,12.6,26.3,38.9,-0.2400000000000002,0.7999999999999998,-0.4000000000000004,-0.1499999999999999,1.7999999999999998,3.0,-27.0,-149.0,0.03899999999999992,73.1,3.8000000000000114,0.029999999999999968,0.03799999999999998,0.05499999999999994,-3.0,-0.10000000000000142,-3.199999999999996,2,29.0,7.0,20.14,33.0,5.0,30.11,-4.0,2.0,-9.97
