,winner,point_difference,result,name_x,team_seed,win,higher_or_lower_seed,index,year_x,Name,BLKPG,STPG,APG,AST_TO,_3pm,_3pa,_2pm,_2pa,_2p_perc,PTS,FG_perc,_3p_perc,FT_perc,year_y,ORPG,DRPG,RPG,other_team_seed,names_for_merging_sr,name_y,SRS_adv,SOS_adv,pace_adv,ORtg_adv,eFG_perc_adv,year_adv,SRS_adv_opponent,SOS_adv_opponent,pace_adv_opponent,ORtg_adv_opponent,eFG_perc_adv_opponent,SRS_adv_subtracted,SOS_adv_subtracted,pace_adv_subtracted,ORtg_adv_subtracted,eFG_perc_adv_subtracted
636,1,15,1,Florida Gulf Coast,16,0,0,1,2016,Florida Gulf Coast,4.0,6.61,13.5,1.1,5.3,15.0,773.0,1498.0,0.516,77.0,0.47700000000000004,0.35700000000000004,0.647,2016,11.9,28.3,40.2,1,Florida Gulf Coast,Florida Gulf Coast,-0.79,-3.82,69.7,108.1,0.523,2016,13.52,7.64,72.5,109.4,0.522,-14.309999999999999,-11.459999999999999,-2.799999999999997,-1.3000000000000114,0.0010000000000000009
637,9,1,2,USC,8,0,1,2,2016,USC,5.45,6.33,14.9,1.22,7.9,20.0,694.0,1410.0,0.49200000000000005,80.8,0.45799999999999996,0.385,0.6779999999999999,2016,12.0,27.5,39.5,9,Southern California,Southern California,13.52,7.64,72.5,109.4,0.522,2016,-0.79,-3.82,69.7,108.1,0.523,14.309999999999999,11.459999999999999,2.799999999999997,1.3000000000000114,-0.0010000000000000009
638,9,1,2,Providence,9,1,0,3,2016,Providence,3.61,6.64,15.9,1.38,7.1,22.0,599.0,1245.0,0.48100000000000004,74.0,0.42200000000000004,0.321,0.727,2016,11.7,24.9,36.6,8,Providence,Providence,11.94,8.46,69.8,104.4,0.48,2016,11.94,8.46,69.8,104.4,0.48,0.0,0.0,0.0,0.0,0.0
639,1,8,1,Providence,9,0,0,17,2016,Providence,3.61,6.64,15.9,1.38,7.1,22.0,599.0,1245.0,0.48100000000000004,74.0,0.42200000000000004,0.321,0.727,2016,11.7,24.9,36.6,1,Providence,Providence,11.94,8.46,69.8,104.4,0.48,2016,11.94,8.46,69.8,104.4,0.48,0.0,0.0,0.0,0.0,0.0
640,5,7,1,Indiana,5,1,1,4,2016,Indiana,3.97,6.94,16.0,1.17,9.9,24.0,618.0,1102.0,0.561,82.3,0.501,0.415,0.723,2016,12.0,25.3,37.4,12,Indiana,Indiana,19.59,6.9,69.1,119.2,0.587,2016,19.59,6.9,69.1,119.2,0.587,0.0,0.0,0.0,0.0,0.0
641,5,1,2,Indiana,5,1,0,18,2016,Indiana,3.97,6.94,16.0,1.17,9.9,24.0,618.0,1102.0,0.561,82.3,0.501,0.415,0.723,2016,12.0,25.3,37.4,4,Indiana,Indiana,19.59,6.9,69.1,119.2,0.587,2016,19.59,6.9,69.1,119.2,0.587,0.0,0.0,0.0,0.0,0.0
642,1,4,1,Indiana,5,0,0,25,2016,Indiana,3.97,6.94,16.0,1.17,9.9,24.0,618.0,1102.0,0.561,82.3,0.501,0.415,0.723,2016,12.0,25.3,37.4,1,Indiana,Indiana,19.59,6.9,69.1,119.2,0.587,2016,3.24,-3.46,68.1,110.5,0.524,16.35,10.36,1.0,8.700000000000003,0.06299999999999994
643,5,7,1,Chattanooga,12,0,0,5,2016,Chattanooga,4.79,7.79,14.6,1.17,7.6,21.0,610.0,1192.0,0.512,75.8,0.456,0.364,0.733,2016,10.9,24.9,35.8,5,Chattanooga,Chattanooga,3.24,-3.46,68.1,110.5,0.524,2016,19.59,6.9,69.1,119.2,0.587,-16.35,-10.36,-1.0,-8.700000000000003,-0.06299999999999994
644,4,9,1,Kentucky,4,1,1,6,2016,Kentucky,5.64,5.52,14.5,1.31,6.8,19.0,717.0,1358.0,0.528,79.6,0.478,0.369,0.684,2016,13.1,25.8,38.9,13,Kentucky,Kentucky,20.23,8.84,68.1,115.6,0.535,2016,20.23,8.84,68.1,115.6,0.535,0.0,0.0,0.0,0.0,0.0
645,5,1,2,Kentucky,4,0,1,19,2016,Kentucky,5.64,5.52,14.5,1.31,6.8,19.0,717.0,1358.0,0.528,79.6,0.478,0.369,0.684,2016,13.1,25.8,38.9,5,Kentucky,Kentucky,20.23,8.84,68.1,115.6,0.535,2016,20.23,8.84,68.1,115.6,0.535,0.0,0.0,0.0,0.0,0.0
646,4,9,1,Stony Brook,13,0,0,7,2016,Stony Brook,4.63,6.19,16.6,1.45,6.8,18.0,696.0,1333.0,0.522,76.8,0.47600000000000003,0.37200000000000005,0.672,2016,12.5,27.1,39.6,4,Stony Brook,Stony Brook,3.75,-5.28,67.8,112.0,0.524,2016,14.1,9.57,65.0,115.2,0.54,-10.35,-14.850000000000001,2.799999999999997,-3.200000000000003,-0.016000000000000014
647,6,5,1,Notre Dame,6,1,1,8,2016,Notre Dame,3.91,5.59,13.5,1.39,7.3,20.0,634.0,1207.0,0.525,75.7,0.47100000000000003,0.369,0.735,2016,10.9,25.2,36.1,11,Notre Dame,Notre Dame,14.1,9.57,65.0,115.2,0.54,2016,3.75,-5.28,67.8,112.0,0.524,10.35,14.850000000000001,-2.799999999999997,3.200000000000003,0.016000000000000014
648,6,8,1,Notre Dame,6,1,1,20,2016,Notre Dame,3.91,5.59,13.5,1.39,7.3,20.0,634.0,1207.0,0.525,75.7,0.47100000000000003,0.369,0.735,2016,10.9,25.2,36.1,14,Notre Dame,Notre Dame,14.1,9.57,65.0,115.2,0.54,2016,14.1,9.57,65.0,115.2,0.54,0.0,0.0,0.0,0.0,0.0
649,6,1,1,Notre Dame,6,1,1,26,2016,Notre Dame,3.91,5.59,13.5,1.39,7.3,20.0,634.0,1207.0,0.525,75.7,0.47100000000000003,0.369,0.735,2016,10.9,25.2,36.1,7,Notre Dame,Notre Dame,14.1,9.57,65.0,115.2,0.54,2016,14.1,9.57,65.0,115.2,0.54,0.0,0.0,0.0,0.0,0.0
650,1,5,1,Notre Dame,6,0,0,29,2016,Notre Dame,3.91,5.59,13.5,1.39,7.3,20.0,634.0,1207.0,0.525,75.7,0.47100000000000003,0.369,0.735,2016,10.9,25.2,36.1,1,Notre Dame,Notre Dame,14.1,9.57,65.0,115.2,0.54,2016,13.75,7.92,65.7,111.9,0.546,0.34999999999999964,1.6500000000000004,-0.7000000000000028,3.299999999999997,-0.006000000000000005
651,6,5,1,Michigan,11,0,0,9,2016,Michigan,2.18,5.53,15.0,1.53,9.6,25.0,572.0,1077.0,0.531,74.3,0.466,0.384,0.737,2016,7.9,24.2,32.0,6,Michigan,Michigan,13.75,7.92,65.7,111.9,0.546,2016,14.1,9.57,65.0,115.2,0.54,-0.34999999999999964,-1.6500000000000004,0.7000000000000028,-3.299999999999997,0.006000000000000005
652,14,11,2,West Virginia,3,0,1,10,2016,West Virginia,2.53,9.94,14.8,1.05,6.1,18.0,721.0,1423.0,0.507,79.2,0.452,0.32899999999999996,0.67,2016,15.9,23.3,39.2,14,West Virginia,West Virginia,21.61,9.78,70.7,110.3,0.498,2016,9.23,-5.47,69.6,115.3,0.545,12.379999999999999,15.25,1.1000000000000085,-5.0,-0.04700000000000004
653,14,11,2,Stephen F. Austin,14,1,0,11,2016,Stephen F. Austin,3.56,9.06,18.9,1.52,7.9,22.0,672.0,1224.0,0.5489999999999999,80.7,0.484,0.368,0.73,2016,11.9,23.4,35.3,3,Stephen F. Austin,Stephen F. Austin,9.23,-5.47,69.6,115.3,0.545,2016,21.61,9.78,70.7,110.3,0.498,-12.379999999999999,-15.25,-1.1000000000000085,5.0,0.04700000000000004
654,6,8,1,Stephen F. Austin,14,0,0,21,2016,Stephen F. Austin,3.56,9.06,18.9,1.52,7.9,22.0,672.0,1224.0,0.5489999999999999,80.7,0.484,0.368,0.73,2016,11.9,23.4,35.3,6,Stephen F. Austin,Stephen F. Austin,9.23,-5.47,69.6,115.3,0.545,2016,13.4,9.4,64.1,105.1,0.485,-4.17,-14.870000000000001,5.5,10.200000000000003,0.06000000000000005
655,7,3,1,Wisconsin,7,1,1,12,2016,Wisconsin,3.19,5.88,11.6,1.06,6.6,18.0,540.0,1158.0,0.466,68.9,0.43,0.358,0.7070000000000001,2016,11.4,23.5,34.9,10,Wisconsin,Wisconsin,13.4,9.4,64.1,105.1,0.485,2016,9.23,-5.47,69.6,115.3,0.545,4.17,14.870000000000001,-5.5,-10.200000000000003,-0.06000000000000005
656,7,5,2,Wisconsin,7,1,0,22,2016,Wisconsin,3.19,5.88,11.6,1.06,6.6,18.0,540.0,1158.0,0.466,68.9,0.43,0.358,0.7070000000000001,2016,11.4,23.5,34.9,2,Wisconsin,Wisconsin,13.4,9.4,64.1,105.1,0.485,2016,13.4,9.4,64.1,105.1,0.485,0.0,0.0,0.0,0.0,0.0
657,6,1,1,Wisconsin,7,0,0,27,2016,Wisconsin,3.19,5.88,11.6,1.06,6.6,18.0,540.0,1158.0,0.466,68.9,0.43,0.358,0.7070000000000001,2016,11.4,23.5,34.9,6,Wisconsin,Wisconsin,13.4,9.4,64.1,105.1,0.485,2016,13.4,9.4,64.1,105.1,0.485,0.0,0.0,0.0,0.0,0.0
658,7,3,1,Pitt,10,0,0,13,2016,Pittsburgh,3.69,4.97,16.9,1.45,6.3,18.0,659.0,1293.0,0.51,76.0,0.46,0.348,0.754,2016,12.8,25.4,38.2,7,Pittsburgh,Pittsburgh,15.47,8.75,66.4,112.2,0.511,2016,18.58,8.43,72.4,111.2,0.514,-3.1099999999999977,0.3200000000000003,-6.0,1.0,-0.0030000000000000027
659,2,13,1,Xavier,2,1,1,14,2016,Xavier,3.06,7.31,16.4,1.28,7.6,21.0,633.0,1266.0,0.5,81.3,0.452,0.36200000000000004,0.731,2016,13.1,27.9,41.0,15,Xavier,Xavier,18.58,8.43,72.4,111.2,0.514,2016,15.47,8.75,66.4,112.2,0.511,3.1099999999999977,-0.3200000000000003,6.0,-1.0,0.0030000000000000027
660,7,5,2,Xavier,2,0,1,23,2016,Xavier,3.06,7.31,16.4,1.28,7.6,21.0,633.0,1266.0,0.5,81.3,0.452,0.36200000000000004,0.731,2016,13.1,27.9,41.0,7,Xavier,Xavier,18.58,8.43,72.4,111.2,0.514,2016,0.18,-5.13,68.6,109.4,0.559,18.4,13.559999999999999,3.8000000000000114,1.7999999999999972,-0.04500000000000004
661,2,13,1,Weber State,15,0,0,15,2016,Weber State,3.5,4.97,13.9,1.05,8.4,23.0,600.0,1063.0,0.564,76.7,0.484,0.374,0.677,2016,8.6,28.9,37.5,2,Weber State,Weber State,0.18,-5.13,68.6,109.4,0.559,2016,18.58,8.43,72.4,111.2,0.514,-18.4,-13.559999999999999,-3.8000000000000114,-1.7999999999999972,0.04500000000000004
662,1,15,1,Kansas,1,1,1,30,2016,Kansas,4.09,6.82,15.9,1.27,8.3,20.0,693.0,1310.0,0.529,81.6,0.494,0.426,0.706,2016,10.6,27.1,37.7,16,Kansas,Kansas,23.87,11.22,69.7,115.0,0.564,2016,23.87,11.22,69.7,115.0,0.564,0.0,0.0,0.0,0.0,0.0
663,1,8,1,Kansas,1,1,1,46,2016,Kansas,4.09,6.82,15.9,1.27,8.3,20.0,693.0,1310.0,0.529,81.6,0.494,0.426,0.706,2016,10.6,27.1,37.7,9,Kansas,Kansas,23.87,11.22,69.7,115.0,0.564,2016,23.87,11.22,69.7,115.0,0.564,0.0,0.0,0.0,0.0,0.0
664,1,4,1,Kansas,1,1,1,54,2016,Kansas,4.09,6.82,15.9,1.27,8.3,20.0,693.0,1310.0,0.529,81.6,0.494,0.426,0.706,2016,10.6,27.1,37.7,5,Kansas,Kansas,23.87,11.22,69.7,115.0,0.564,2016,23.87,11.22,69.7,115.0,0.564,0.0,0.0,0.0,0.0,0.0
665,2,1,2,Kansas,1,0,1,58,2016,Kansas,4.09,6.82,15.9,1.27,8.3,20.0,693.0,1310.0,0.529,81.6,0.494,0.426,0.706,2016,10.6,27.1,37.7,2,Kansas,Kansas,23.87,11.22,69.7,115.0,0.564,2016,23.87,11.22,69.7,115.0,0.564,0.0,0.0,0.0,0.0,0.0
666,1,15,1,Austin Peay,16,0,0,31,2016,Austin Peay,2.89,6.91,13.5,0.97,6.3,18.0,701.0,1358.0,0.516,76.0,0.46299999999999997,0.348,0.67,2016,11.6,25.2,36.8,1,Austin Peay,Austin Peay,-6.04,-2.98,70.5,106.4,0.516,2016,12.04,7.64,70.8,106.3,0.488,-18.08,-10.62,-0.29999999999999716,0.10000000000000853,0.028000000000000025
667,9,1,2,Colorado,8,0,1,32,2016,Colorado,5.0,5.21,13.8,1.03,7.6,19.0,592.0,1342.0,0.441,76.0,0.425,0.392,0.738,2016,13.2,29.2,42.4,9,Colorado,Colorado,12.04,7.64,70.8,106.3,0.488,2016,-6.04,-2.98,70.5,106.4,0.516,18.08,10.62,0.29999999999999716,-0.10000000000000853,-0.028000000000000025
668,9,1,2,UConn,9,1,0,33,2016,UConn,5.06,5.82,13.8,1.23,7.0,19.0,647.0,1275.0,0.507,73.5,0.45899999999999996,0.363,0.785,2016,9.7,26.9,36.5,8,Connecticut,Connecticut,15.89,6.28,66.1,109.0,0.516,2016,15.89,6.28,66.1,109.0,0.516,0.0,0.0,0.0,0.0,0.0
669,1,8,1,UConn,9,0,0,47,2016,UConn,5.06,5.82,13.8,1.23,7.0,19.0,647.0,1275.0,0.507,73.5,0.45899999999999996,0.363,0.785,2016,9.7,26.9,36.5,1,Connecticut,Connecticut,15.89,6.28,66.1,109.0,0.516,2016,15.89,6.28,66.1,109.0,0.516,0.0,0.0,0.0,0.0,0.0
670,5,7,1,Maryland,5,1,1,34,2016,Maryland,5.39,5.82,14.1,1.09,7.6,20.0,624.0,1121.0,0.557,76.1,0.488,0.374,0.76,2016,9.2,26.3,35.5,12,Maryland,Maryland,16.71,8.31,67.3,112.1,0.555,2016,16.71,8.31,67.3,112.1,0.555,0.0,0.0,0.0,0.0,0.0
671,5,8,1,Maryland,5,1,1,48,2016,Maryland,5.39,5.82,14.1,1.09,7.6,20.0,624.0,1121.0,0.557,76.1,0.488,0.374,0.76,2016,9.2,26.3,35.5,13,Maryland,Maryland,16.71,8.31,67.3,112.1,0.555,2016,16.71,8.31,67.3,112.1,0.555,0.0,0.0,0.0,0.0,0.0
672,1,4,1,Maryland,5,0,0,55,2016,Maryland,5.39,5.82,14.1,1.09,7.6,20.0,624.0,1121.0,0.557,76.1,0.488,0.374,0.76,2016,9.2,26.3,35.5,1,Maryland,Maryland,16.71,8.31,67.3,112.1,0.555,2016,5.44,-1.22,68.8,110.8,0.515,11.27,9.530000000000001,-1.5,1.2999999999999972,0.040000000000000036
673,5,7,1,South Dakota State,12,0,0,35,2016,South Dakota State,2.48,4.97,11.3,0.96,7.4,21.0,608.0,1205.0,0.505,76.3,0.451,0.35700000000000004,0.7390000000000001,2016,11.2,26.7,37.9,5,South Dakota State,South Dakota State,5.44,-1.22,68.8,110.8,0.515,2016,16.71,8.31,67.3,112.1,0.555,-11.27,-9.530000000000001,1.5,-1.2999999999999972,-0.040000000000000036
674,13,9,2,California,4,0,1,36,2016,California,4.82,4.12,13.0,1.06,7.1,19.0,634.0,1249.0,0.508,75.1,0.461,0.369,0.6559999999999999,2016,11.3,28.6,40.0,13,University of California,University of California,15.39,7.87,68.2,108.5,0.522,2016,9.03,-1.04,71.6,107.3,0.52,6.360000000000001,8.91,-3.3999999999999915,1.2000000000000028,0.0020000000000000018
675,13,9,2,Hawaii,13,1,0,37,2016,Hawai'i,3.75,7.88,15.8,1.19,7.2,22.0,613.0,1120.0,0.547,77.6,0.462,0.327,0.6809999999999999,2016,10.7,26.8,37.4,4,Hawaii,Hawaii,9.03,-1.04,71.6,107.3,0.52,2016,15.39,7.87,68.2,108.5,0.522,-6.360000000000001,-8.91,3.3999999999999915,-1.2000000000000028,-0.0020000000000000018
676,5,8,1,Hawaii,13,0,0,49,2016,Hawai'i,3.75,7.88,15.8,1.19,7.2,22.0,613.0,1120.0,0.547,77.6,0.462,0.327,0.6809999999999999,2016,10.7,26.8,37.4,5,Hawaii,Hawaii,9.03,-1.04,71.6,107.3,0.52,2016,18.79,7.23,69.8,112.8,0.536,-9.76,-8.27,1.7999999999999972,-5.5,-0.016000000000000014
677,11,5,2,Arizona,6,0,1,38,2016,Arizona,4.79,4.91,14.5,1.13,6.5,17.0,711.0,1360.0,0.523,81.2,0.48200000000000004,0.38299999999999995,0.723,2016,11.6,28.6,40.2,11,Arizona,Arizona,18.79,7.23,69.8,112.8,0.536,2016,9.03,-1.04,71.6,107.3,0.52,9.76,8.27,-1.7999999999999972,5.5,0.016000000000000014
678,11,5,2,Wichita State,11,1,0,39,2016,Wichita State,3.69,7.22,14.3,1.44,7.3,22.0,567.0,1136.0,0.499,73.2,0.434,0.33,0.7140000000000001,2016,11.7,25.8,37.5,6,Wichita State,Wichita State,17.39,4.24,66.1,108.8,0.49,2016,17.39,4.24,66.1,108.8,0.49,0.0,0.0,0.0,0.0,0.0
679,3,8,1,Wichita State,11,0,0,50,2016,Wichita State,3.69,7.22,14.3,1.44,7.3,22.0,567.0,1136.0,0.499,73.2,0.434,0.33,0.7140000000000001,2016,11.7,25.8,37.5,3,Wichita State,Wichita State,17.39,4.24,66.1,108.8,0.49,2016,17.39,4.24,66.1,108.8,0.49,0.0,0.0,0.0,0.0,0.0
680,3,11,1,Miami (FL),3,1,1,40,2016,Miami,3.63,6.06,12.8,1.2,6.8,19.0,618.0,1157.0,0.534,75.6,0.47700000000000004,0.366,0.7509999999999999,2016,9.7,25.1,34.8,14,Miami (FL),Miami (FL),18.52,10.69,66.2,113.3,0.542,2016,18.52,10.69,66.2,113.3,0.542,0.0,0.0,0.0,0.0,0.0
681,3,8,1,Miami (FL),3,1,1,51,2016,Miami,3.63,6.06,12.8,1.2,6.8,19.0,618.0,1157.0,0.534,75.6,0.47700000000000004,0.366,0.7509999999999999,2016,9.7,25.1,34.8,11,Miami (FL),Miami (FL),18.52,10.69,66.2,113.3,0.542,2016,18.52,10.69,66.2,113.3,0.542,0.0,0.0,0.0,0.0,0.0
682,2,1,1,Miami (FL),3,0,0,56,2016,Miami,3.63,6.06,12.8,1.2,6.8,19.0,618.0,1157.0,0.534,75.6,0.47700000000000004,0.366,0.7509999999999999,2016,9.7,25.1,34.8,2,Miami (FL),Miami (FL),18.52,10.69,66.2,113.3,0.542,2016,1.34,0.9,72.6,105.9,0.499,17.18,9.79,-6.3999999999999915,7.3999999999999915,0.04300000000000004
683,3,11,1,Buffalo,14,0,0,41,2016,Buffalo,3.62,6.94,12.7,0.93,7.4,22.0,639.0,1287.0,0.49700000000000005,77.6,0.43799999999999994,0.337,0.71,2016,12.3,26.9,39.1,3,Buffalo,Buffalo,1.34,0.9,72.6,105.9,0.499,2016,18.52,10.69,66.2,113.3,0.542,-17.18,-9.79,6.3999999999999915,-7.3999999999999915,-0.04300000000000004
684,7,3,1,Iowa,7,1,1,42,2016,Iowa,4.84,6.81,16.0,1.54,8.2,22.0,600.0,1231.0,0.48700000000000004,78.1,0.45,0.382,0.7190000000000001,2016,11.9,26.5,38.4,10,Iowa,Iowa,17.01,8.71,69.1,111.5,0.513,2016,17.01,8.71,69.1,111.5,0.513,0.0,0.0,0.0,0.0,0.0
685,2,5,1,Iowa,7,0,0,52,2016,Iowa,4.84,6.81,16.0,1.54,8.2,22.0,600.0,1231.0,0.48700000000000004,78.1,0.45,0.382,0.7190000000000001,2016,11.9,26.5,38.4,2,Iowa,Iowa,17.01,8.71,69.1,111.5,0.513,2016,17.01,8.71,69.1,111.5,0.513,0.0,0.0,0.0,0.0,0.0
686,7,3,1,Temple,10,0,0,43,2016,Temple,3.13,5.34,13.5,1.48,7.8,23.0,541.0,1218.0,0.444,68.7,0.405,0.34,0.684,2016,11.2,25.6,36.8,7,Temple,Temple,7.69,6.57,65.8,102.4,0.47,2016,24.08,9.71,67.3,115.4,0.561,-16.389999999999997,-3.1400000000000006,-1.5,-13.0,-0.09100000000000008
687,2,13,1,Villanova,2,1,1,44,2016,Villanova,3.41,6.74,16.1,1.45,8.6,25.0,614.0,1089.0,0.564,77.0,0.467,0.344,0.777,2016,9.3,26.4,35.6,15,Villanova,Villanova,24.08,9.71,67.3,115.4,0.561,2016,7.69,6.57,65.8,102.4,0.47,16.389999999999997,3.1400000000000006,1.5,13.0,0.09100000000000008
688,2,5,1,Villanova,2,1,1,53,2016,Villanova,3.41,6.74,16.1,1.45,8.6,25.0,614.0,1089.0,0.564,77.0,0.467,0.344,0.777,2016,9.3,26.4,35.6,7,Villanova,Villanova,24.08,9.71,67.3,115.4,0.561,2016,24.08,9.71,67.3,115.4,0.561,0.0,0.0,0.0,0.0,0.0
689,2,1,1,Villanova,2,1,1,57,2016,Villanova,3.41,6.74,16.1,1.45,8.6,25.0,614.0,1089.0,0.564,77.0,0.467,0.344,0.777,2016,9.3,26.4,35.6,3,Villanova,Villanova,24.08,9.71,67.3,115.4,0.561,2016,24.08,9.71,67.3,115.4,0.561,0.0,0.0,0.0,0.0,0.0
690,2,1,2,Villanova,2,1,0,59,2016,Villanova,3.41,6.74,16.1,1.45,8.6,25.0,614.0,1089.0,0.564,77.0,0.467,0.344,0.777,2016,9.3,26.4,35.6,1,Villanova,Villanova,24.08,9.71,67.3,115.4,0.561,2016,24.08,9.71,67.3,115.4,0.561,0.0,0.0,0.0,0.0,0.0
691,2,0,0,Villanova,2,9999,9999,120,2016,Villanova,3.41,6.74,16.1,1.45,8.6,25.0,614.0,1089.0,0.564,77.0,0.467,0.344,0.777,2016,9.3,26.4,35.6,2,Villanova,Villanova,24.08,9.71,67.3,115.4,0.561,2016,24.08,9.71,67.3,115.4,0.561,0.0,0.0,0.0,0.0,0.0
692,2,1,2,Villanova,2,1,0,124,2016,Villanova,3.41,6.74,16.1,1.45,8.6,25.0,614.0,1089.0,0.564,77.0,0.467,0.344,0.777,2016,9.3,26.4,35.6,1,Villanova,Villanova,24.08,9.71,67.3,115.4,0.561,2016,1.1,-3.25,70.4,105.8,0.505,22.979999999999997,12.96,-3.1000000000000085,9.600000000000009,0.05600000000000005
693,2,13,1,UNC Asheville,15,0,0,45,2016,UNC Asheville,3.33,9.3,12.5,0.96,5.8,18.0,687.0,1330.0,0.517,75.6,0.45799999999999996,0.324,0.6940000000000001,2016,11.6,26.2,37.8,2,North Carolina-Asheville,North Carolina-Asheville,1.1,-3.25,70.4,105.8,0.505,2016,24.08,9.71,67.3,115.4,0.561,-22.979999999999997,-12.96,3.1000000000000085,-9.600000000000009,-0.05600000000000005
694,1,15,1,Oregon,1,1,1,60,2016,Oregon,5.91,7.62,13.6,1.18,6.9,20.0,699.0,1327.0,0.527,78.8,0.467,0.349,0.713,2016,11.7,24.4,36.1,16,Oregon,Oregon,18.05,8.64,69.5,112.8,0.525,2016,18.05,8.64,69.5,112.8,0.525,0.0,0.0,0.0,0.0,0.0
695,1,7,1,Oregon,1,1,1,76,2016,Oregon,5.91,7.62,13.6,1.18,6.9,20.0,699.0,1327.0,0.527,78.8,0.467,0.349,0.713,2016,11.7,24.4,36.1,8,Oregon,Oregon,18.05,8.64,69.5,112.8,0.525,2016,18.05,8.64,69.5,112.8,0.525,0.0,0.0,0.0,0.0,0.0
696,1,3,1,Oregon,1,1,1,84,2016,Oregon,5.91,7.62,13.6,1.18,6.9,20.0,699.0,1327.0,0.527,78.8,0.467,0.349,0.713,2016,11.7,24.4,36.1,4,Oregon,Oregon,18.05,8.64,69.5,112.8,0.525,2016,18.05,8.64,69.5,112.8,0.525,0.0,0.0,0.0,0.0,0.0
697,2,1,2,Oregon,1,0,1,88,2016,Oregon,5.91,7.62,13.6,1.18,6.9,20.0,699.0,1327.0,0.527,78.8,0.467,0.349,0.713,2016,11.7,24.4,36.1,2,Oregon,Oregon,18.05,8.64,69.5,112.8,0.525,2016,18.05,8.64,69.5,112.8,0.525,0.0,0.0,0.0,0.0,0.0
698,1,15,1,Holy Cross,16,0,0,61,2016,Holy Cross,2.52,6.45,13.9,1.27,7.2,22.0,501.0,1064.0,0.47100000000000003,65.3,0.413,0.327,0.693,2016,8.2,22.0,30.1,1,Holy Cross,Holy Cross,-11.2,-6.11,64.6,98.4,0.479,2016,12.1,4.93,70.1,109.7,0.512,-23.299999999999997,-11.04,-5.5,-11.299999999999997,-0.03300000000000003
699,8,1,1,St. Joseph's,8,1,1,62,2016,Saint Joseph's,3.42,5.09,15.0,1.47,7.2,22.0,655.0,1264.0,0.518,77.3,0.449,0.32799999999999996,0.7190000000000001,2016,10.3,28.4,38.7,9,Saint Joseph's,Saint Joseph's,12.1,4.93,70.1,109.7,0.512,2016,-11.2,-6.11,64.6,98.4,0.479,23.299999999999997,11.04,5.5,11.299999999999997,0.03300000000000003
700,1,7,1,St. Joseph's,8,0,0,77,2016,Saint Joseph's,3.42,5.09,15.0,1.47,7.2,22.0,655.0,1264.0,0.518,77.3,0.449,0.32799999999999996,0.7190000000000001,2016,10.3,28.4,38.7,1,Saint Joseph's,Saint Joseph's,12.1,4.93,70.1,109.7,0.512,2016,15.19,5.25,65.5,108.9,0.493,-3.09,-0.3200000000000003,4.599999999999994,0.7999999999999972,0.019000000000000017
701,8,1,1,Cincinnati,9,0,0,63,2016,Cincinnati,5.81,7.94,15.5,1.4,7.6,22.0,581.0,1224.0,0.475,73.2,0.428,0.345,0.7040000000000001,2016,13.5,25.9,39.4,8,Cincinnati,Cincinnati,15.19,5.25,65.5,108.9,0.493,2016,12.1,4.93,70.1,109.7,0.512,3.09,0.3200000000000003,-4.599999999999994,-0.7999999999999972,-0.019000000000000017
702,12,7,2,Baylor,5,0,1,64,2016,Baylor,4.03,7.88,17.8,1.38,6.2,17.0,699.0,1379.0,0.507,77.2,0.467,0.36700000000000005,0.727,2016,13.7,23.7,37.4,12,Baylor,Baylor,16.13,9.76,67.6,112.8,0.518,2016,9.08,-1.03,66.9,111.5,0.526,7.049999999999999,10.79,0.6999999999999886,1.2999999999999972,-0.008000000000000007
703,12,7,2,Yale,12,1,0,65,2016,Yale,4.57,5.79,15.2,1.13,6.5,17.0,563.0,1096.0,0.514,75.2,0.47100000000000003,0.374,0.6629999999999999,2016,13.5,26.9,40.4,5,Yale,Yale,9.08,-1.03,66.9,111.5,0.526,2016,16.13,9.76,67.6,112.8,0.518,-7.049999999999999,-10.79,-0.6999999999999886,-1.2999999999999972,0.008000000000000007
704,4,8,1,Yale,12,0,0,78,2016,Yale,4.57,5.79,15.2,1.13,6.5,17.0,563.0,1096.0,0.514,75.2,0.47100000000000003,0.374,0.6629999999999999,2016,13.5,26.9,40.4,4,Yale,Yale,9.08,-1.03,66.9,111.5,0.526,2016,19.23,10.59,68.4,117.7,0.537,-10.15,-11.62,-1.5,-6.200000000000003,-0.01100000000000001
705,4,9,1,Duke,4,1,1,66,2016,Duke,4.18,6.39,13.5,1.37,9.3,24.0,599.0,1181.0,0.507,81.5,0.45899999999999996,0.387,0.722,2016,12.2,24.1,36.3,13,Duke,Duke,19.23,10.59,68.4,117.7,0.537,2016,9.08,-1.03,66.9,111.5,0.526,10.15,11.62,1.5,6.200000000000003,0.01100000000000001
706,4,8,1,Duke,4,1,1,79,2016,Duke,4.18,6.39,13.5,1.37,9.3,24.0,599.0,1181.0,0.507,81.5,0.45899999999999996,0.387,0.722,2016,12.2,24.1,36.3,12,Duke,Duke,19.23,10.59,68.4,117.7,0.537,2016,19.23,10.59,68.4,117.7,0.537,0.0,0.0,0.0,0.0,0.0
707,1,3,1,Duke,4,0,0,85,2016,Duke,4.18,6.39,13.5,1.37,9.3,24.0,599.0,1181.0,0.507,81.5,0.45899999999999996,0.387,0.722,2016,12.2,24.1,36.3,1,Duke,Duke,19.23,10.59,68.4,117.7,0.537,2016,19.23,10.59,68.4,117.7,0.537,0.0,0.0,0.0,0.0,0.0
